Date,Open,Close,High,Low,Volume
2011-12-26,13.60,13.60,13.60,13.60,15000
2011-12-27,13.60,13.60,13.60,13.60,15000
2011-12-28,13.60,13.60,13.60,13.60,40100
2012-01-02,13.60,13.60,13.60,13.60,3000
2012-01-03,14.00,14.00,14.00,14.00,1800
2012-01-25,14.00,14.00,14.00,14.00,100
2012-02-01,13.61,13.61,13.61,13.61,8
2012-02-07,13.50,13.50,13.50,13.50,108
2012-02-13,13.50,13.50,13.50,13.50,22
2012-02-20,13.50,13.50,13.50,13.50,100
2012-03-02,13.50,13.50,13.50,13.50,6066
2012-03-05,13.50,13.50,13.50,13.50,2700
2012-03-06,13.50,13.50,13.50,13.50,18900
2012-03-14,13.50,13.50,13.50,13.50,2178
2012-03-15,13.50,13.50,13.50,13.50,8100
2012-03-16,13.50,13.50,13.50,13.50,9000
2012-03-23,13.50,13.50,13.50,13.50,9000
2012-03-27,15.00,15.00,15.00,15.00,2
2012-03-29,14.00,14.00,14.00,14.00,3357
2012-04-09,14.00,14.00,14.00,14.00,2682
2012-04-10,14.00,14.00,14.00,14.00,50
2012-04-11,14.00,14.00,14.00,14.00,33750
2012-04-27,14.00,14.00,14.00,14.00,5000
2012-05-09,14.00,14.00,14.00,14.00,15606
2012-05-10,14.00,14.00,14.00,14.00,7308
2012-06-21,13.80,13.80,13.80,13.80,6300
2012-06-22,14.00,14.00,14.00,14.00,1
2012-06-25,13.95,13.95,13.95,13.95,2100
2012-06-26,13.95,13.95,13.95,13.95,4500
2012-06-27,14.99,14.99,14.99,14.99,398
2012-07-17,13.95,13.95,13.95,13.95,25
2012-07-23,13.95,13.95,13.95,13.95,592
2012-07-25,13.95,13.95,13.95,13.95,8
2012-09-13,14.00,14.05,14.05,14.00,2000
2012-09-14,14.15,14.15,14.15,14.15,2008
2012-09-17,14.15,14.15,14.15,14.15,1000
2012-09-19,14.15,14.15,14.15,14.15,998
2012-09-25,14.15,14.15,14.15,14.15,900
2012-10-04,12.40,13.23,13.99,12.03,39046
2012-10-05,13.70,13.70,13.70,13.70,1800
